date,weighted_avg_sentiment_score,daywise_median_positive_score,daywise_median_negative_score,daywise_positive_tweet_count,daywise_negative_tweet_count,daywise_avg_replyCount,daywise_avg_retweetCount,daywise_avg_likeCount,daywise_avg_quoteCount,company,stock_price,next_day_stock_price,trend
2022-09-24,-0.0954032195121951,0.6486,0.25,5,2,11,13,147,2,4,119.2959976196289,117.95500183105469,0
2022-09-25,0.6718327755905511,0.4404,0.25,9,1,11,41,204,2,4,117.95500183105469,115.1500015258789,0
2022-09-26,0.3494579112681586,0.6249,0.5423,13,1,9,11,182,1,4,115.150002,114.41000366210938,0
2022-09-27,0.3474170068027211,0.4404,0.2732,11,1,2,3,21,1,4,114.410004,118.01000213623047,1
2022-09-28,0.5703296874999999,0.5267,0.34,14,1,2,6,18,1,4,118.010002,114.80000305175781,0
2022-09-29,0.4293656626506024,0.4404,0.4215,8,1,6,7,56,1,4,114.800003,113.0,0
2022-09-30,0.7282934246575342,0.1779,0.4588,6,1,5,8,53,1,4,113.0,115.07400512695312,1
2022-10-01,0.6458168958742633,0.5994,0.4588,7,1,3,19,64,2,4,115.07400512695312,115.05500030517578,0
2022-10-02,0.3554127419354838,0.6808,0.6478,7,1,2,14,78,1,4,115.05500030517578,115.87999725341797,1
2022-10-03,0.4158505847953217,0.5106,0.5719,11,2,6,4,27,1,4,115.879997,121.08999633789062,1
2022-10-04,-0.1371395225464191,0.5719,0.4215,7,2,5,11,42,1,4,121.089996,120.94999694824219,0
2022-10-05,0.4720575803981622,0.4767,0.0,12,0,4,8,55,1,4,120.949997,120.30000305175781,0
2022-10-06,0.2061974719101123,0.2023,0.5096,8,2,5,9,36,1,4,120.300003,114.55999755859375,0
2022-10-07,0.7639660032715376,0.5719,0.0,9,0,62,92,367,11,4,114.559998,118.55599975585938,1
2022-10-08,0.1379969465648855,0.1779,0.0,4,0,3,21,27,1,4,118.55599975585938,119.2249984741211,1
2022-10-09,0.6880763663220089,0.4939,0.0,6,0,7,14,113,2,4,119.2249984741211,113.66999816894531,0
2022-10-10,0.3320694783573806,0.5267,0.0516,14,1,5,10,61,1,4,113.669998,112.20999908447266,0
2022-10-11,0.6319996287128713,0.743,0.4951,21,2,5,15,68,2,4,112.209999,112.9000015258789,1
2022-10-12,-0.0778794416243655,0.3818,0.6124,7,4,6,42,180,4,4,112.900002,112.52999877929688,0
2022-10-13,0.3688666666666666,0.3612,0.4019,16,4,3,9,40,1,4,112.529999,106.9000015258789,0
2022-10-14,0.7015679069767441,0.5859,0.0772,5,2,22,14,81,1,4,106.900002,111.64199829101562,1
2022-10-15,0.484867252195734,0.4404,0.4939,11,1,6,12,67,1,4,111.64199829101562,111.13500213623047,0
2022-10-16,0.5411094430992737,0.5574,0.2732,9,2,8,18,113,7,4,111.13500213623047,113.79000091552734,1
2022-10-17,0.6964974137931035,0.7351,0.0,9,0,4,3,26,1,4,113.790001,116.36000061035156,1
2022-10-18,0.7527048042704627,0.6124,0.9201,8,2,3,6,57,1,4,116.360001,115.06999969482422,0
2022-10-19,-0.6754806615776081,0.6124,0.8225,9,2,11,110,286,10,4,115.07,115.25,1
2022-10-20,0.4260913580246914,0.4404,0.4215,8,1,2,2,18,1,4,115.25,119.31999969482422,1
2022-10-21,0.5543142086608106,0.8072,0.1779,19,3,12,109,295,11,4,119.32,115.95800018310547,0
2022-10-22,0.0218368715083798,0.6486,0.4939,5,2,2,9,26,1,4,115.95800018310547,116.5,1
2022-10-23,0.6067612842304061,0.7003,0.0,7,0,58,60,152,4,4,116.5,119.81999969482422,1
2022-10-24,0.2251784615384615,0.4019,0.0,15,0,5,20,78,2,4,119.82,120.5999984741211,1
2022-10-25,0.52282671875,0.6036,0.0,11,0,5,11,59,7,4,120.599998,115.66000366210938,0
2022-10-26,0.4943987525987526,0.4939,0.2263,8,1,4,12,54,1,4,115.660004,110.95999908447266,0
2022-10-27,0.3844797353114727,0.3818,0.2732,71,15,10,15,135,2,4,110.959999,103.41000366210938,0
2022-10-28,0.045772480620155,0.4588,0.34,53,14,9,13,116,2,4,103.410004,114.09000396728516,1
2022-10-29,0.3011831784386617,0.4404,0.5574,14,1,5,12,72,1,4,114.09000396728516,112.65750122070312,0
2022-10-30,0.2307265853658536,0.6705,0.5267,9,2,11,17,75,2,4,112.65750122070312,102.44000244140625,0
2022-10-31,0.5087639828489757,0.5267,0.891,16,1,5,16,124,3,4,102.440002,96.79000091552734,0
2022-11-01,0.4969283018867924,0.5267,0.1779,16,1,6,13,72,1,4,96.790001,92.12000274658203,0
2022-11-02,0.4638512583164593,0.4939,0.1779,20,1,14,37,165,7,4,92.120003,89.30000305175781,0
2022-11-03,0.1987490092470278,0.7269,0.1779,14,2,9,9,48,2,4,89.300003,90.9800033569336,1
2022-11-04,0.2373470135746606,0.5267,0.1531,13,4,9,24,130,3,4,90.980003,94.32600402832031,1
2022-11-05,0.2927753142282553,0.1779,0.1779,16,3,7,28,105,3,4,94.32600402832031,92.29750061035156,0
2022-11-06,0.0800159722222222,0.4767,0.3612,5,3,4,13,72,1,4,92.29750061035156,90.52999877929688,0
2022-11-07,0.3930959302325582,0.5719,0.5267,6,1,10,8,25,1,4,90.529999,89.9800033569336,0
2022-11-08,0.4902702064896755,0.7096,0.4905,9,3,5,10,57,1,4,89.980003,86.13999938964844,0
2022-11-09,0.5460414985590777,0.1779,0.2263,8,1,4,13,105,2,4,86.139999,96.62999725341797,1
2022-11-10,0.3432392376681614,0.4939,0.7845,12,2,3,9,32,1,4,96.629997,100.79000091552734,1
2022-11-11,0.4420224885844749,0.5423,0.1779,11,3,10,7,63,2,4,100.790001,92.81400299072266,0
2022-11-12,0.2887378486055777,0.5267,0.1531,7,2,6,9,56,1,4,92.81400299072266,93.38500213623047,1
2022-11-13,0.2618635294117646,0.3182,0.1779,8,4,17,12,71,2,4,93.38500213623047,98.48999786376953,1
2022-11-14,0.438546736684171,0.4404,0.0772,20,1,7,9,64,2,4,98.489998,98.94000244140625,1
2022-11-15,0.5567183768656716,0.5267,0.1779,16,4,8,17,108,2,4,98.940002,97.12000274658203,0
2022-11-16,0.4030333333333333,0.6369,0.7717,5,2,2,5,27,1,4,97.120003,94.8499984741211,0
2022-11-17,0.3014596469104665,0.6124,0.2023,13,5,4,6,45,1,4,94.849998,94.13999938964844,0
2022-11-18,0.2985107711138311,0.6249,0.1779,7,2,2,14,91,1,4,94.139999,96.70800018310547,1
2022-11-19,0.3469933962264151,0.6705,0.2732,3,1,3,4,27,1,4,96.70800018310547,96.26249694824219,0
2022-11-20,0.6272741141732283,0.5994,0.0,5,0,7,46,204,2,4,96.26249694824219,92.45999908447266,0
2022-11-21,-0.0148276209677419,0.4215,0.128,12,5,5,5,59,1,4,92.459999,93.19999694824219,1
2022-11-22,0.4794519675925925,0.5994,0.5859,11,2,14,6,67,1,4,93.199997,94.12999725341797,1
2022-11-23,0.1613721483272873,0.296,0.3612,30,4,10,29,135,2,4,94.129997,93.2633285522461,0
2022-11-24,0.7626472303206998,0.7845,0.0,6,0,4,8,58,0,4,93.2633285522461,93.41000366210938,1
2022-11-25,-0.3961144262295081,0.6124,0.5267,7,3,17,25,111,2,4,93.410004,93.30000305175781,0
2022-11-26,0.2546705,0.4865,0.4767,4,2,13,7,34,1,4,93.30000305175781,93.58000183105469,1
2022-11-27,0.2861933333333333,0.5719,0.4404,3,1,3,3,19,1,4,93.58000183105469,93.94999694824219,1
2022-11-28,0.3624165137614679,0.4728,0.25,9,1,4,9,44,2,4,93.949997,92.41999816894531,0
2022-11-29,0.7039508655126498,0.6705,0.0,8,0,2,14,76,1,4,92.419998,96.54000091552734,1
2022-11-30,0.1505460227272727,0.4939,0.5423,13,2,6,9,66,1,4,96.540001,95.5,0
2022-12-01,0.122784661117717,0.5423,0.3818,11,2,5,8,65,1,4,95.5,94.12999725341797,0
2022-12-02,0.7442586515513127,0.296,0.2263,4,3,36,24,240,3,4,94.129997,94.50799560546875,1
2022-12-03,0.343773953488372,0.5574,0.3818,8,2,15,21,108,2,4,94.50799560546875,94.64749908447266,1
2022-12-04,0.2018985507246377,0.1779,0.7003,5,2,8,20,113,1,4,94.64749908447266,91.01000213623047,0
2022-12-05,0.3995432692307691,0.296,0.1027,8,1,3,4,24,1,4,91.010002,88.25,0
2022-12-06,0.5189212560386472,0.5106,0.0,12,0,3,6,35,1,4,88.25,88.45999908447266,1
2022-12-07,0.3436222222222223,0.3612,0.7508,5,1,3,4,72,1,4,88.459999,90.3499984741211,1
2022-12-08,0.6383389763779528,0.5267,0.0,11,0,6,18,47,2,4,90.349998,89.08999633789062,0
2022-12-09,0.6171458847736626,0.5859,0.0,10,0,8,14,49,1,4,89.089996,89.43199920654297,1
2022-12-10,0.4358069651741293,0.4939,0.0,6,0,3,7,34,1,4,89.43199920654297,89.0374984741211,0
2022-12-11,0.574265576923077,0.5267,0.0,8,0,8,22,130,1,4,89.0374984741211,90.55000305175781,1
2022-12-12,0.5375751879699249,0.8093,0.0,7,0,1,2,19,1,4,90.550003,92.48999786376953,1
2022-12-13,0.4043021276595745,0.8934,0.0,3,0,1,9,12,0,4,92.489998,91.58000183105469,0
2022-12-14,0.1702683641975308,0.2023,0.6705,9,2,5,9,50,2,4,91.580002,88.44999694824219,0
2022-12-15,0.1108306518723994,0.5574,0.0772,11,3,6,15,52,1,4,88.449997,87.86000061035156,0
2022-12-16,0.244318451025057,0.6486,0.34,15,5,7,3,44,1,4,87.860001,90.18599700927734,1
2022-12-17,-0.325250443190975,0.4404,0.3612,9,2,40,145,677,11,4,90.18599700927734,90.09500122070312,0
2022-12-18,0.513361093990755,0.4588,0.0,14,0,4,16,93,2,4,90.09500122070312,84.91999816894531,0
2022-12-19,0.0963213592233009,0.1779,0.3612,13,4,4,12,55,3,4,84.919998,85.19000244140625,1
2022-12-20,0.2849954633204632,0.6808,0.792,15,4,13,12,55,1,4,85.190002,86.7699966430664,1
2022-12-21,-0.007340982404692,0.6486,0.4588,9,5,14,12,98,1,4,86.769997,83.79000091552734,0
2022-12-22,0.2858742847050512,0.3818,0.4215,8,5,17,37,218,5,4,83.790001,85.25,1
2022-12-23,0.2977781954887218,0.2626,0.3182,11,1,8,11,67,3,4,85.25,85.18399810791016,0
2022-12-24,0.5184721431179263,0.6705,0.0,10,0,16,44,249,2,4,85.18399810791016,85.25,1
2022-12-25,0.4659059459459459,0.5423,0.1611,5,1,4,4,31,1,4,85.25,85.2699966430664,1
2022-12-26,0.5605887665198237,0.7184,0.5994,15,1,3,5,29,1,4,85.2699966430664,83.04000091552734,0
2022-12-27,0.2501946721311475,0.4512,0.6249,7,1,2,4,31,1,4,83.040001,81.81999969482422,0
2022-12-28,-0.1352045766590389,0.3612,0.34,17,4,6,11,63,3,4,81.82,84.18000030517578,1
2022-12-29,0.0986383886255924,0.2023,0.1531,8,4,5,6,36,1,4,84.18,84.0,0
2022-12-30,0.3730051420838972,0.5152,0.7269,6,4,6,27,148,1,4,84.0,113.63500213623047,1
