date,weighted_avg_sentiment_score,daywise_median_positive_score,daywise_median_negative_score,daywise_positive_tweet_count,daywise_negative_tweet_count,daywise_avg_replyCount,daywise_avg_retweetCount,daywise_avg_likeCount,daywise_avg_quoteCount,company,stock_price,next_day_stock_price,trend
2022-12-17,0.1704781992117095,0.5423,0.4588,118,30,29,42,310,6,3,158.69400024414062,156.41250610351562,0
2022-12-18,0.0046899402185116,0.5719,0.3182,53,27,8,14,112,2,3,156.41250610351562,149.8699951171875,0
2022-12-19,0.0151804582643868,0.5106,0.4215,116,52,9,23,233,3,3,149.869995,137.8000030517578,0
2022-12-20,0.1984343262156827,0.5267,0.4404,120,69,9,12,106,3,3,137.800003,137.57000732421875,0
2022-12-21,0.4095618279826362,0.4767,0.4404,100,46,10,14,132,2,3,137.570007,125.3499984741211,0
2022-12-22,0.1845852161644663,0.4404,0.4215,148,56,16,25,224,4,3,125.349998,123.1500015258789,0
2022-12-23,0.5816047204066811,0.5267,0.296,118,39,26,20,202,3,3,123.150002,134.7480010986328,1
2022-12-24,0.1940839439937189,0.4352,0.5095,36,23,17,13,122,3,3,134.7480010986328,130.96749877929688,0
2022-12-25,0.3562210993722247,0.4939,0.2732,32,13,20,10,129,3,3,130.96749877929688,128.69000244140625,0
2022-12-26,-0.844025008867821,0.4767,0.5423,24,13,71,189,1477,11,3,128.69000244140625,109.0999984741211,0
2022-12-27,0.0520009182007459,0.5423,0.4215,140,95,12,23,254,3,3,109.099998,112.70999908447266,1
2022-12-28,-0.0298387385267121,0.4767,0.4939,146,85,10,14,131,2,3,112.709999,121.81999969482422,1
2022-12-29,0.0353903572041902,0.4767,0.5994,75,57,23,27,162,3,3,121.82,123.18000030517578,1
2022-12-30,0.3872000206868017,0.5574,0.34,47,21,12,14,137,3,3,123.18,113.63500213623047,0
